69.230.111.75;[24/Sep/2014:23:24:46 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
69.230.111.75;[24/Sep/2014:23:24:46 -0400];"GET /cs/cs-style.css HTTP/1.1";795
69.230.111.75;[24/Sep/2014:23:24:47 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.67.142;[24/Sep/2014:23:36:32 -0400];"GET /robotics/sponsors.html HTTP/1.1";9347
69.230.111.75;[24/Sep/2014:23:52:02 -0400];"GET / HTTP/1.1";13520
66.249.67.142;[25/Sep/2014:00:33:48 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3.html HTTP/1.1";21372
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /favicon.ico HTTP/1.1";1150
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img20.gif HTTP/1.1";157
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img3.gif HTTP/1.1";93
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img1.gif HTTP/1.1";126
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img2.gif HTTP/1.1";80
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img15.gif HTTP/1.1";81
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img14.gif HTTP/1.1";60
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img12.gif HTTP/1.1";130
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img11.gif HTTP/1.1";60
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img13.gif HTTP/1.1";105
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img10.gif HTTP/1.1";125
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img8.gif HTTP/1.1";84
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img16.gif HTTP/1.1";87
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img9.gif HTTP/1.1";192
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img7.gif HTTP/1.1";62
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img5.gif HTTP/1.1";126
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img4.gif HTTP/1.1";104
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img6.gif HTTP/1.1";55
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img17.gif HTTP/1.1";90
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img18.gif HTTP/1.1";87
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img19.gif HTTP/1.1";75
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img21.gif HTTP/1.1";64
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img22.gif HTTP/1.1";115
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img23.gif HTTP/1.1";74
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img24.gif HTTP/1.1";80
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img25.gif HTTP/1.1";124
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img26.gif HTTP/1.1";77
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img27.gif HTTP/1.1";147
107.167.107.106;[25/Sep/2014:00:40:26 -0400];"GET /courses/comp419.taw.s97/rdesign3/img28.gif HTTP/1.1";148
66.249.67.142;[25/Sep/2014:00:41:32 -0400];"GET /mspapers/sources/ping-wang.pdf HTTP/1.1";1567777
107.167.107.106;[25/Sep/2014:00:42:25 -0400];"GET /courses/comp419.taw.s97/rdesign3.html HTTP/1.1";21372
66.249.67.142;[25/Sep/2014:00:51:29 -0400];"GET /LOCAL/HyperSpec/Body/typ_base-string.html HTTP/1.1";4411
66.249.67.142;[25/Sep/2014:00:51:30 -0400];"GET /courses/comp419.taw.s97/er.html HTTP/1.1";15838
66.249.67.142;[25/Sep/2014:01:52:22 -0400];"GET /icons/compressed.gif HTTP/1.1";1038
66.249.67.142;[25/Sep/2014:02:04:54 -0400];"GET /comp512.papers/lamport-byz.pdf HTTP/1.1";1245510
66.249.67.142;[25/Sep/2014:02:07:45 -0400];"GET /LOCAL/HyperSpec/Body/syscla_pathname.html HTTP/1.1";2978
12.197.167.58;[25/Sep/2014:02:34:28 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
12.197.167.58;[25/Sep/2014:02:34:28 -0400];"GET /cs/cs-style.css HTTP/1.1";795
66.249.67.142;[25/Sep/2014:02:44:00 -0400];"GET /~deng/research/research.html HTTP/1.1";5123
66.249.67.142;[25/Sep/2014:02:46:16 -0400];"GET /comp413/ HTTP/1.1";16061
66.249.67.142;[25/Sep/2014:02:46:36 -0400];"GET /cmpsc487/ HTTP/1.1";32707
66.249.67.142;[25/Sep/2014:03:23:03 -0400];"GET /iug-proposal/cscourses.html HTTP/1.1";309
66.249.67.142;[25/Sep/2014:04:10:17 -0400];"GET /~deng/research/maxclique/IKopt.pdf HTTP/1.1";270141
180.76.6.136;[25/Sep/2014:04:12:52 -0400];"GET /LOCAL/HyperSpec/Body/fun_warn.html HTTP/1.1";7534
66.249.67.142;[25/Sep/2014:05:08:32 -0400];"GET /~ding/publications/249-R.pdf HTTP/1.1";380849
66.249.67.142;[25/Sep/2014:05:26:56 -0400];"GET /LOCAL/HyperSpec/FrontMatter/Chapter-Index.html HTTP/1.1";4681
66.249.67.142;[25/Sep/2014:05:27:29 -0400];"GET /LOCAL/HyperSpec/FrontMatter/Master-Index-S.html HTTP/1.1";31181
66.249.67.142;[25/Sep/2014:05:27:54 -0400];"GET /LOCAL/HyperSpec/FrontMatter/Master-Index-R.html HTTP/1.1";11086
66.249.67.142;[25/Sep/2014:05:28:45 -0400];"GET /LOCAL/HyperSpec/FrontMatter/Master-Index-T.html HTTP/1.1";11147
66.249.67.142;[25/Sep/2014:05:29:10 -0400];"GET /LOCAL/HyperSpec/FrontMatter/Master-Index-U.html HTTP/1.1";6566
66.249.67.142;[25/Sep/2014:05:30:27 -0400];"GET /LOCAL/HyperSpec/FrontMatter/Master-Index-G.html HTTP/1.1";5563
66.249.67.142;[25/Sep/2014:05:31:42 -0400];"GET /LOCAL/HyperSpec/Body/glo_h.html HTTP/1.1";4117
66.249.67.142;[25/Sep/2014:05:31:44 -0400];"GET /LOCAL/HyperSpec/Body/glo_d.html HTTP/1.1";25991
66.249.67.142;[25/Sep/2014:05:31:46 -0400];"GET /LOCAL/HyperSpec/Body/glo_c.html HTTP/1.1";61222
66.249.67.142;[25/Sep/2014:05:31:49 -0400];"GET /LOCAL/HyperSpec/Body/glo_m.html HTTP/1.1";13254
66.249.67.142;[25/Sep/2014:05:31:49 -0400];"GET /LOCAL/HyperSpec/Body/glo_t.html HTTP/1.1";16556
66.249.67.142;[25/Sep/2014:05:31:50 -0400];"GET /LOCAL/HyperSpec/Body/glo_v.html HTTP/1.1";14377
66.249.67.142;[25/Sep/2014:05:31:52 -0400];"GET /LOCAL/HyperSpec/Body/chap-5.html HTTP/1.1";2591
66.249.67.142;[25/Sep/2014:05:31:54 -0400];"GET /LOCAL/HyperSpec/Body/chap-2.html HTTP/1.1";2551
66.249.67.142;[25/Sep/2014:05:31:58 -0400];"GET /LOCAL/HyperSpec/Body/fun_ed.html HTTP/1.1";6293
66.249.67.142;[25/Sep/2014:05:31:59 -0400];"GET /LOCAL/HyperSpec/Body/fun_eql.html HTTP/1.1";8622
66.249.67.142;[25/Sep/2014:05:32:01 -0400];"GET /LOCAL/HyperSpec/Body/fun_abs.html HTTP/1.1";4813
66.249.67.142;[25/Sep/2014:05:32:02 -0400];"GET /LOCAL/HyperSpec/Body/chap-26.html HTTP/1.1";2359
66.249.67.142;[25/Sep/2014:05:32:03 -0400];"GET /LOCAL/HyperSpec/Body/chap-20.html HTTP/1.1";2452
66.249.67.142;[25/Sep/2014:05:32:04 -0400];"GET /LOCAL/HyperSpec/Body/chap-12.html HTTP/1.1";2467
66.249.67.142;[25/Sep/2014:05:32:05 -0400];"GET /LOCAL/HyperSpec/Body/acc_elt.html HTTP/1.1";4855
66.249.67.142;[25/Sep/2014:05:32:10 -0400];"GET /LOCAL/HyperSpec/Body/fun_fill.html HTTP/1.1";5251
66.249.67.142;[25/Sep/2014:05:32:12 -0400];"GET /LOCAL/HyperSpec/Body/acc_aref.html HTTP/1.1";5606
66.249.67.142;[25/Sep/2014:05:32:12 -0400];"GET /LOCAL/HyperSpec/Body/fun_atom.html HTTP/1.1";3582
66.249.67.142;[25/Sep/2014:05:32:14 -0400];"GET /LOCAL/HyperSpec/Body/speope_go.html HTTP/1.1";4915
66.249.67.142;[25/Sep/2014:05:32:15 -0400];"GET /LOCAL/HyperSpec/Body/fun_zerop.html HTTP/1.1";4235
66.249.67.142;[25/Sep/2014:05:32:15 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-4-2.html HTTP/1.1";14148
66.249.67.142;[25/Sep/2014:05:32:16 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-4-7.html HTTP/1.1";2538
66.249.67.142;[25/Sep/2014:05:32:19 -0400];"GET /LOCAL/HyperSpec/Body/sec_7-1-3.html HTTP/1.1";7211
66.249.67.142;[25/Sep/2014:05:32:21 -0400];"GET /LOCAL/HyperSpec/Body/fun_acons.html HTTP/1.1";4315
66.249.67.142;[25/Sep/2014:05:32:22 -0400];"GET /LOCAL/HyperSpec/Body/speope_if.html HTTP/1.1";4275
66.249.67.142;[25/Sep/2014:05:32:23 -0400];"GET /LOCAL/HyperSpec/Body/typ_bignum.html HTTP/1.1";3228
66.249.67.142;[25/Sep/2014:05:32:24 -0400];"GET /LOCAL/HyperSpec/Body/fun_format.html HTTP/1.1";6792
66.249.67.142;[25/Sep/2014:05:32:26 -0400];"GET /LOCAL/HyperSpec/Body/fun_floatp.html HTTP/1.1";3500
66.249.67.142;[25/Sep/2014:05:32:29 -0400];"GET /LOCAL/HyperSpec/Body/fun_vector.html HTTP/1.1";3884
66.249.67.142;[25/Sep/2014:05:32:31 -0400];"GET /LOCAL/HyperSpec/Body/sec_5-1-1-1.html HTTP/1.1";8337
66.249.67.142;[25/Sep/2014:05:32:34 -0400];"GET /LOCAL/HyperSpec/Body/acc_gethash.html HTTP/1.1";6442
66.249.67.142;[25/Sep/2014:05:32:34 -0400];"GET /LOCAL/HyperSpec/Body/sec_3-2-3-1.html HTTP/1.1";9682
66.249.67.142;[25/Sep/2014:05:32:39 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-6-3.html HTTP/1.1";2315
66.249.67.142;[25/Sep/2014:05:32:41 -0400];"GET /LOCAL/HyperSpec/Body/syscla_float.html HTTP/1.1";7960
66.249.67.142;[25/Sep/2014:05:32:43 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-4-3.html HTTP/1.1";3691
66.249.67.142;[25/Sep/2014:05:32:47 -0400];"GET /LOCAL/HyperSpec/Body/typ_base-char.html HTTP/1.1";8092
66.249.67.142;[25/Sep/2014:05:32:47 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-4-1-4-4.html HTTP/1.1";6157
66.249.67.142;[25/Sep/2014:05:32:48 -0400];"GET /LOCAL/HyperSpec/Body/fun_array-rank.html HTTP/1.1";3513
66.249.67.142;[25/Sep/2014:05:32:49 -0400];"GET /LOCAL/HyperSpec/Body/syscla_integer.html HTTP/1.1";5490
66.249.67.142;[25/Sep/2014:05:32:49 -0400];"GET /LOCAL/HyperSpec/Body/fun_vector-pop.html HTTP/1.1";4641
66.249.67.142;[25/Sep/2014:05:32:50 -0400];"GET /LOCAL/HyperSpec/Body/mac_with-slots.html HTTP/1.1";7666
66.249.67.142;[25/Sep/2014:05:32:52 -0400];"GET /LOCAL/HyperSpec/Body/acc_fdefinition.html HTTP/1.1";7268
66.249.67.142;[25/Sep/2014:05:32:54 -0400];"GET /LOCAL/HyperSpec/Body/mac_incfcm_decf.html HTTP/1.1";4704
66.249.67.142;[25/Sep/2014:05:32:55 -0400];"GET /LOCAL/HyperSpec/Body/fun_find-symbol.html HTTP/1.1";7371
66.249.67.142;[25/Sep/2014:05:33:01 -0400];"GET /LOCAL/HyperSpec/Body/fun_unuse-package.html HTTP/1.1";5023
66.249.67.142;[25/Sep/2014:05:33:04 -0400];"GET /LOCAL/HyperSpec/Body/mac_whencm_unless.html HTTP/1.1";7176
66.249.67.142;[25/Sep/2014:05:33:05 -0400];"GET /LOCAL/HyperSpec/Body/fun_alphanumericp.html HTTP/1.1";4811
66.249.67.142;[25/Sep/2014:05:33:06 -0400];"GET /LOCAL/HyperSpec/Body/typ_unsigned-byte.html HTTP/1.1";4567
66.249.67.142;[25/Sep/2014:05:33:08 -0400];"GET /LOCAL/HyperSpec/Body/syscla_file-stream.html HTTP/1.1";3983
66.249.67.142;[25/Sep/2014:05:33:08 -0400];"GET /LOCAL/HyperSpec/Body/fun_get-properties.html HTTP/1.1";5163
66.249.67.142;[25/Sep/2014:05:33:10 -0400];"GET /LOCAL/HyperSpec/Body/fun_hash-table-size.html HTTP/1.1";3932
66.249.67.142;[25/Sep/2014:05:33:11 -0400];"GET /LOCAL/HyperSpec/Body/fun_invoke-debugger.html HTTP/1.1";5041
66.249.67.142;[25/Sep/2014:05:33:12 -0400];"GET /LOCAL/HyperSpec/Body/locfun_next-method-p.html HTTP/1.1";5165
66.249.67.142;[25/Sep/2014:05:33:14 -0400];"GET /LOCAL/HyperSpec/Body/mac_with-open-stream.html HTTP/1.1";5062
66.249.67.142;[25/Sep/2014:05:33:18 -0400];"GET /LOCAL/HyperSpec/Body/fun_get-setf-expansion.html HTTP/1.1";5407
66.249.67.142;[25/Sep/2014:05:33:19 -0400];"GET /LOCAL/HyperSpec/Body/fun_file-string-length.html HTTP/1.1";3966
66.249.67.142;[25/Sep/2014:05:33:23 -0400];"GET /LOCAL/HyperSpec/Body/fun_interactive-stream-p.html HTTP/1.1";4184
66.249.67.142;[25/Sep/2014:05:33:24 -0400];"GET /LOCAL/HyperSpec/Body/fun_user-homedir-pathname.html HTTP/1.1";5006
66.249.67.142;[25/Sep/2014:05:33:25 -0400];"GET /LOCAL/HyperSpec/Body/fun_write-str_m_write-line.html HTTP/1.1";5453
66.249.67.142;[25/Sep/2014:05:33:32 -0400];"GET /LOCAL/HyperSpec/Body/fun_assoccm_a_assoc-if-not.html HTTP/1.1";9494
66.249.67.142;[25/Sep/2014:05:33:34 -0400];"GET /LOCAL/HyperSpec/Body/fun_bit-andcm_c2cm_bit-xor.html HTTP/1.1";9310
66.249.67.142;[25/Sep/2014:05:33:36 -0400];"GET /LOCAL/HyperSpec/Body/fun_ensure-di_tories-exist.html HTTP/1.1";5338
66.249.67.142;[25/Sep/2014:05:33:37 -0400];"GET /LOCAL/HyperSpec/Body/fun_abortcm_c_cm_use-value.html HTTP/1.1";12361
66.249.67.142;[25/Sep/2014:05:33:42 -0400];"GET /LOCAL/HyperSpec/Body/fun_write-to-_nc-to-string.html HTTP/1.1";9278
66.249.67.142;[25/Sep/2014:05:33:43 -0400];"GET /LOCAL/HyperSpec/Body/contyp_floati_int-overflow.html HTTP/1.1";3139
66.249.67.142;[25/Sep/2014:05:33:44 -0400];"GET /LOCAL/HyperSpec/Body/glo_l.html HTTP/1.1";25849
66.249.67.142;[25/Sep/2014:05:33:44 -0400];"GET /LOCAL/HyperSpec/Body/glo_r.html HTTP/1.1";20790
66.249.67.142;[25/Sep/2014:05:33:46 -0400];"GET /LOCAL/HyperSpec/Body/fun_log.html HTTP/1.1";5659
66.249.67.142;[25/Sep/2014:05:33:46 -0400];"GET /LOCAL/HyperSpec/Body/mac_pop.html HTTP/1.1";5360
66.249.67.142;[25/Sep/2014:05:33:47 -0400];"GET /LOCAL/HyperSpec/Body/fun_map.html HTTP/1.1";8337
66.249.67.142;[25/Sep/2014:05:33:48 -0400];"GET /LOCAL/HyperSpec/Body/fun_dpb.html HTTP/1.1";4448
66.249.67.142;[25/Sep/2014:05:33:48 -0400];"GET /LOCAL/HyperSpec/Body/fun_cis.html HTTP/1.1";3187
66.249.67.142;[25/Sep/2014:05:33:52 -0400];"GET /LOCAL/HyperSpec/Body/acc_rest.html HTTP/1.1";4389
66.249.67.142;[25/Sep/2014:05:33:53 -0400];"GET /LOCAL/HyperSpec/Body/mac_push.html HTTP/1.1";4840
66.249.67.142;[25/Sep/2014:05:33:54 -0400];"GET /LOCAL/HyperSpec/Body/fun_load.html HTTP/1.1";15575
66.249.67.142;[25/Sep/2014:05:33:55 -0400];"GET /LOCAL/HyperSpec/Body/mac_cond.html HTTP/1.1";5416
66.249.67.142;[25/Sep/2014:05:34:02 -0400];"GET /LOCAL/HyperSpec/Body/fun_realp.html HTTP/1.1";3795
66.249.67.142;[25/Sep/2014:05:34:02 -0400];"GET /LOCAL/HyperSpec/Body/fun_merge.html HTTP/1.1";9766
66.249.67.142;[25/Sep/2014:05:34:03 -0400];"GET /LOCAL/HyperSpec/Body/fun_reduce.html HTTP/1.1";8241
66.249.67.142;[25/Sep/2014:05:34:05 -0400];"GET /LOCAL/HyperSpec/Body/speope_the.html HTTP/1.1";6579
66.249.67.142;[25/Sep/2014:05:34:06 -0400];"GET /LOCAL/HyperSpec/Body/mac_dolist.html HTTP/1.1";7113
66.249.67.142;[25/Sep/2014:05:34:07 -0400];"GET /LOCAL/HyperSpec/Body/fun_replace.html HTTP/1.1";6540
66.249.67.142;[25/Sep/2014:05:34:12 -0400];"GET /LOCAL/HyperSpec/Body/fun_complex.html HTTP/1.1";5472
66.249.67.142;[25/Sep/2014:05:34:12 -0400];"GET /LOCAL/HyperSpec/Body/sec_2-4-8-1.html HTTP/1.1";5485
66.249.67.142;[25/Sep/2014:05:34:13 -0400];"GET /LOCAL/HyperSpec/Body/mac_pushnew.html HTTP/1.1";7877
66.249.67.142;[25/Sep/2014:05:34:17 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-7-2.html HTTP/1.1";5161
66.249.67.142;[25/Sep/2014:05:34:18 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-3-1.html HTTP/1.1";7474
66.249.67.142;[25/Sep/2014:05:34:19 -0400];"GET /LOCAL/HyperSpec/Body/fun_packagep.html HTTP/1.1";3498
66.249.67.142;[25/Sep/2014:05:34:20 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-6-1.html HTTP/1.1";4910
66.249.67.142;[25/Sep/2014:05:34:21 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-1-5.html HTTP/1.1";2319
66.249.67.142;[25/Sep/2014:05:34:24 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-7-3.html HTTP/1.1";2318
66.249.67.142;[25/Sep/2014:05:34:25 -0400];"GET /LOCAL/HyperSpec/Body/speope_progn.html HTTP/1.1";4895
66.249.67.142;[25/Sep/2014:05:34:26 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-8-1.html HTTP/1.1";3712
66.249.67.142;[25/Sep/2014:05:34:26 -0400];"GET /LOCAL/HyperSpec/Body/fun_mismatch.html HTTP/1.1";6910
66.249.67.142;[25/Sep/2014:05:34:28 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-1-4.html HTTP/1.1";2318
66.249.67.142;[25/Sep/2014:05:34:28 -0400];"GET /LOCAL/HyperSpec/Body/mac_defmacro.html HTTP/1.1";13234
66.249.67.142;[25/Sep/2014:05:34:29 -0400];"GET /LOCAL/HyperSpec/Body/sec_11-1-2-1.html HTTP/1.1";5269
66.249.67.142;[25/Sep/2014:05:34:32 -0400];"GET /LOCAL/HyperSpec/Body/fun_map-into.html HTTP/1.1";7117
66.249.67.142;[25/Sep/2014:05:34:32 -0400];"GET /LOCAL/HyperSpec/Body/speope_throw.html HTTP/1.1";7174
66.249.67.142;[25/Sep/2014:05:34:33 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-7-4.html HTTP/1.1";6490
66.249.67.142;[25/Sep/2014:05:34:33 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-2-2.html HTTP/1.1";4660
66.249.67.142;[25/Sep/2014:05:34:34 -0400];"GET /LOCAL/HyperSpec/Body/sec_22-3-8-3.html HTTP/1.1";3109
66.249.67.142;[25/Sep/2014:05:34:36 -0400];"GET /LOCAL/HyperSpec/Body/mac_defstruct.html HTTP/1.1";63695
66.249.67.142;[25/Sep/2014:05:34:38 -0400];"GET /LOCAL/HyperSpec/Body/fun_code-char.html HTTP/1.1";3848
66.249.67.142;[25/Sep/2014:05:34:41 -0400];"GET /LOCAL/HyperSpec/Body/sec_1-5-2-1-1.html HTTP/1.1";3468
66.249.67.142;[25/Sep/2014:05:34:42 -0400];"GET /LOCAL/HyperSpec/Body/syscla_package.html HTTP/1.1";3122
66.249.67.142;[25/Sep/2014:05:34:46 -0400];"GET /LOCAL/HyperSpec/Body/syscla_complex.html HTTP/1.1";6561
66.249.67.142;[25/Sep/2014:05:34:47 -0400];"GET /LOCAL/HyperSpec/Body/fun_make-array.html HTTP/1.1";18509
66.249.67.142;[25/Sep/2014:05:34:48 -0400];"GET /LOCAL/HyperSpec/Body/fun_makunbound.html HTTP/1.1";3605
66.249.67.142;[25/Sep/2014:05:34:49 -0400];"GET /LOCAL/HyperSpec/Body/fun_characterp.html HTTP/1.1";4060
66.249.67.142;[25/Sep/2014:05:34:50 -0400];"GET /LOCAL/HyperSpec/Body/speope_tagbody.html HTTP/1.1";6968
66.249.67.142;[25/Sep/2014:05:34:51 -0400];"GET /LOCAL/HyperSpec/Body/fun_delete-file.html HTTP/1.1";5920
66.249.67.142;[25/Sep/2014:05:34:52 -0400];"GET /LOCAL/HyperSpec/Body/fun_copy-symbol.html HTTP/1.1";7581
66.249.67.142;[25/Sep/2014:05:34:53 -0400];"GET /LOCAL/HyperSpec/Body/fun_concatenate.html HTTP/1.1";6482
66.249.67.142;[25/Sep/2014:05:34:54 -0400];"GET /LOCAL/HyperSpec/Body/fun_clear-input.html HTTP/1.1";4736
66.249.67.142;[25/Sep/2014:05:34:58 -0400];"GET /LOCAL/HyperSpec/Body/syscla_character.html HTTP/1.1";3809
66.249.67.142;[25/Sep/2014:05:35:00 -0400];"GET /LOCAL/HyperSpec/Body/fun_listcm_listst.html HTTP/1.1";5378
66.249.67.142;[25/Sep/2014:05:35:00 -0400];"GET /LOCAL/HyperSpec/Body/fun_read-sequence.html HTTP/1.1";6915
66.249.67.142;[25/Sep/2014:05:35:01 -0400];"GET /LOCAL/HyperSpec/Body/contyp_type-error.html HTTP/1.1";3720
66.249.67.142;[25/Sep/2014:05:35:05 -0400];"GET /LOCAL/HyperSpec/Body/acc_readtable-case.html HTTP/1.1";5149
66.249.67.142;[25/Sep/2014:05:35:06 -0400];"GET /LOCAL/HyperSpec/Body/res_muffle-warning.html HTTP/1.1";4391
66.249.67.142;[25/Sep/2014:05:35:06 -0400];"GET /LOCAL/HyperSpec/Body/dec_dynamic-extent.html HTTP/1.1";12830
66.249.67.142;[25/Sep/2014:05:35:07 -0400];"GET /LOCAL/HyperSpec/Body/locmac_loop-finish.html HTTP/1.1";6286
66.249.67.142;[25/Sep/2014:05:35:09 -0400];"GET /LOCAL/HyperSpec/Body/fun_rename-package.html HTTP/1.1";4541
66.249.67.142;[25/Sep/2014:05:35:10 -0400];"GET /LOCAL/HyperSpec/Body/var_stprint-arrayst.html HTTP/1.1";3941
66.249.67.142;[25/Sep/2014:05:35:11 -0400];"GET /LOCAL/HyperSpec/Body/var_stprint-linesst.html HTTP/1.1";4074
66.249.67.142;[25/Sep/2014:05:35:12 -0400];"GET /LOCAL/HyperSpec/Body/fun_sincm_coscm_tan.html HTTP/1.1";3985
66.249.67.142;[25/Sep/2014:05:35:13 -0400];"GET /LOCAL/HyperSpec/Body/fun_make-hash-table.html HTTP/1.1";8111
66.249.67.142;[25/Sep/2014:05:35:15 -0400];"GET /LOCAL/HyperSpec/Body/fun_pathname-match-p.html HTTP/1.1";5362
66.249.67.142;[25/Sep/2014:05:35:18 -0400];"GET /LOCAL/HyperSpec/Body/fun_read-from-string.html HTTP/1.1";7741
66.249.67.142;[25/Sep/2014:05:35:18 -0400];"GET /LOCAL/HyperSpec/Body/fun_make-echo-stream.html HTTP/1.1";4291
66.249.67.142;[25/Sep/2014:05:35:19 -0400];"GET /LOCAL/HyperSpec/Body/contyp_program-error.html HTTP/1.1";3276
66.249.67.142;[25/Sep/2014:05:35:20 -0400];"GET /LOCAL/HyperSpec/Body/fun_list-all-packages.html HTTP/1.1";3938
66.249.67.142;[25/Sep/2014:05:35:22 -0400];"GET /LOCAL/HyperSpec/Body/fun_translate-pathname.html HTTP/1.1";12679
66.249.67.142;[25/Sep/2014:05:35:24 -0400];"GET /LOCAL/HyperSpec/Body/mac_destructuring-bind.html HTTP/1.1";4822
66.249.67.142;[25/Sep/2014:05:35:25 -0400];"GET /LOCAL/HyperSpec/Body/var_slcm_slslcm_slslsl.html HTTP/1.1";5295
66.249.67.142;[25/Sep/2014:05:35:25 -0400];"GET /LOCAL/HyperSpec/Body/var_stcm_ststcm_ststst.html HTTP/1.1";5767
66.249.67.142;[25/Sep/2014:05:35:26 -0400];"GET /LOCAL/HyperSpec/Body/mac_multiple-value-list.html HTTP/1.1";3782
66.249.67.142;[25/Sep/2014:05:35:27 -0400];"GET /LOCAL/HyperSpec/Body/mac_multiple-value-bind.html HTTP/1.1";5523
66.249.67.142;[25/Sep/2014:05:35:29 -0400];"GET /LOCAL/HyperSpec/Body/fun_read-delimited-list.html HTTP/1.1";9493
66.249.67.142;[25/Sep/2014:05:35:30 -0400];"GET /LOCAL/HyperSpec/Body/fun_realpartcm_imagpart.html HTTP/1.1";4319
66.249.67.142;[25/Sep/2014:05:35:33 -0400];"GET /LOCAL/HyperSpec/Body/fun_make-broadcast-stream.html HTTP/1.1";4222
66.249.67.142;[25/Sep/2014:05:35:33 -0400];"GET /LOCAL/HyperSpec/Body/syscla_method-combination.html HTTP/1.1";3614
66.249.67.142;[25/Sep/2014:05:35:34 -0400];"GET /LOCAL/HyperSpec/Body/fun_package-error-package.html HTTP/1.1";3561
66.249.67.142;[25/Sep/2014:05:35:34 -0400];"GET /LOCAL/HyperSpec/Body/fun_decode-universal-time.html HTTP/1.1";5412
66.249.67.142;[25/Sep/2014:05:35:35 -0400];"GET /LOCAL/HyperSpec/Body/convar_multip_values-limit.html HTTP/1.1";3874
66.249.67.142;[25/Sep/2014:05:35:36 -0400];"GET /LOCAL/HyperSpec/Body/fun_method-co_nation-error.html HTTP/1.1";4511
