180.76.5.80;[21/Sep/2014:07:06:24 -0400];"GET /benchmarks/file_instances/clique/DIMACS_cliques/p_hat500-1.clq.b HTTP/1.1";16476
50.195.17.21;[22/Sep/2014:18:46:09 -0400];"GET /favicon.ico HTTP/1.1";1150
220.181.108.105;[22/Sep/2014:19:08:54 -0400];"GET / HTTP/1.1";13520
66.249.69.22;[22/Sep/2014:19:10:26 -0400];"GET /LOCAL/HyperSpec/Issues/iss240.html HTTP/1.1";5648
36.248.171.207;[22/Sep/2014:19:46:39 -0400];"GET /misc/usage.html HTTP/1.1";18776
98.148.86.11;[22/Sep/2014:20:00:10 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
98.148.86.11;[22/Sep/2014:20:00:10 -0400];"GET /cs/cs-style.css HTTP/1.1";795
98.148.86.11;[22/Sep/2014:20:00:10 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.69.22;[22/Sep/2014:20:26:13 -0400];"GET /LOCAL/HyperSpec/Issues/iss019.html HTTP/1.1";2484
67.236.185.124;[22/Sep/2014:20:48:44 -0400];"GET /~txn131/web/Computer/Linux/e1505/dell_e1505.html HTTP/1.1";523
67.236.185.124;[22/Sep/2014:20:48:44 -0400];"GET /favicon.ico HTTP/1.1";1150
66.249.69.22;[22/Sep/2014:21:43:06 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
76.224.59.246;[22/Sep/2014:21:46:17 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
76.224.59.246;[22/Sep/2014:21:46:17 -0400];"GET /cs/cs-style.css HTTP/1.1";795
76.224.59.246;[22/Sep/2014:21:46:17 -0400];"GET /favicon.ico HTTP/1.1";1150
174.60.139.178;[22/Sep/2014:22:33:13 -0400];"GET /math/index.html HTTP/1.1";7435
174.60.139.178;[22/Sep/2014:22:33:13 -0400];"GET /math/math-style.css HTTP/1.1";877
174.60.139.178;[22/Sep/2014:22:33:13 -0400];"GET /favicon.ico HTTP/1.1";1150
174.60.139.178;[22/Sep/2014:22:33:25 -0400];"GET /favicon.ico HTTP/1.1";1150
174.60.139.178;[22/Sep/2014:22:33:34 -0400];"GET /math/math-faq.html HTTP/1.1";24688
77.129.29.32;[22/Sep/2014:23:36:53 -0400];"GET /comp416/lectures/slides03-before.pdf HTTP/1.1";66360
77.129.29.32;[22/Sep/2014:23:36:54 -0400];"GET /favicon.ico HTTP/1.1";1150
77.129.29.32;[22/Sep/2014:23:36:54 -0400];"GET /favicon.ico HTTP/1.1";1150
70.39.185.235;[23/Sep/2014:00:42:42 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
220.181.108.105;[23/Sep/2014:01:07:31 -0400];"GET / HTTP/1.1";13520
66.249.81.87;[23/Sep/2014:01:58:34 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
66.249.81.87;[23/Sep/2014:01:58:34 -0400];"GET /cs/cs-style.css HTTP/1.1";795
66.249.81.87;[23/Sep/2014:01:59:02 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
66.249.81.87;[23/Sep/2014:01:59:58 -0400];"GET /cs/csdegree-before-2010.html HTTP/1.1";19128
66.249.69.22;[23/Sep/2014:02:26:13 -0400];"GET /LOCAL/HyperSpec/Issues/iss037.html HTTP/1.1";2481
66.249.69.22;[23/Sep/2014:02:47:21 -0400];"GET /~ding/publications/SAC00.pdf HTTP/1.1";62001
202.46.54.110;[23/Sep/2014:03:15:14 -0400];"GET / HTTP/1.1";13520
66.249.69.22;[23/Sep/2014:03:45:50 -0400];"GET /~ding/publications/SAC03_DB02.pdf HTTP/1.1";71006
66.249.69.22;[23/Sep/2014:04:02:21 -0400];"GET /cmpsc487/OOSE_ch04ppt.pdf HTTP/1.1";307
66.249.69.22;[23/Sep/2014:04:45:37 -0400];"GET /~deng/research/research.html HTTP/1.1";5123
66.249.69.22;[23/Sep/2014:04:47:45 -0400];"GET /txn131/file_instances/vertex_cover/benchmarks/frb30-15-mis/frb30-15-4.mis HTTP/1.1";359
66.249.69.22;[23/Sep/2014:04:49:32 -0400];"GET /txn131/file_instances/vertex_cover/benchmarks/frb30-15-mis/frb30-15-3.mis HTTP/1.1";359
1.186.15.88;[23/Sep/2014:04:51:14 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:14 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:15 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:16 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:16 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:16 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:17 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:17 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:17 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:18 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:18 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:19 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:19 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:20 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:21 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:21 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:22 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:23 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:24 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:25 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:26 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:27 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:28 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
1.186.15.88;[23/Sep/2014:04:51:29 -0400];"GET /favicon.ico HTTP/1.1";1150
1.186.15.88;[23/Sep/2014:04:51:31 -0400];"GET /comp512.papers/Raymond-89.pdf HTTP/1.1";1256004
66.249.69.22;[23/Sep/2014:05:01:42 -0400];"GET /mspapers/advisors.html HTTP/1.1";10364
185.10.104.195;[23/Sep/2014:06:19:08 -0400];"GET /benchmarks/file_instances/clique/DIMACS_cliques/p_hat1500-2.clq.b HTTP/1.1";141978
54.166.21.12;[23/Sep/2014:07:44:10 -0400];"GET /~bui/%3C HTTP/1.1";291
54.166.21.12;[23/Sep/2014:07:44:10 -0400];"GET /favicon.ico HTTP/1.1";1150
159.63.0.210;[23/Sep/2014:08:56:12 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
159.63.0.210;[23/Sep/2014:08:56:12 -0400];"GET /cs/cs-style.css HTTP/1.1";795
159.63.0.210;[23/Sep/2014:08:56:13 -0400];"GET /favicon.ico HTTP/1.1";1150
70.198.192.7;[23/Sep/2014:09:52:10 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
70.198.192.7;[23/Sep/2014:09:52:10 -0400];"GET /cs/cs-style.css HTTP/1.1";795
70.198.192.7;[23/Sep/2014:10:29:20 -0400];"GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1";322
70.198.192.7;[23/Sep/2014:10:29:20 -0400];"GET /apple-touch-icon-120x120.png HTTP/1.1";310
70.198.192.7;[23/Sep/2014:10:29:20 -0400];"GET /apple-touch-icon.png HTTP/1.1";302
70.198.192.7;[23/Sep/2014:10:29:20 -0400];"GET /apple-touch-icon.png HTTP/1.1";302
220.181.108.119;[23/Sep/2014:11:02:15 -0400];"GET / HTTP/1.1";13520
199.254.212.143;[23/Sep/2014:12:00:43 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
199.254.212.143;[23/Sep/2014:12:00:43 -0400];"GET /cs/cs-style.css HTTP/1.1";795
199.254.212.143;[23/Sep/2014:12:00:43 -0400];"GET /favicon.ico HTTP/1.1";1150
130.203.182.4;[23/Sep/2014:12:54:00 -0400];"GET /cmpsc487 HTTP/1.1";32707
130.203.182.4;[23/Sep/2014:12:54:00 -0400];"GET /cmpsc487/ HTTP/1.1";32707
130.203.182.4;[23/Sep/2014:12:54:01 -0400];"GET /favicon.ico HTTP/1.1";1150
130.203.182.4;[23/Sep/2014:13:01:45 -0400];"GET /cmpsc487/Domain%20Modeling.pdf HTTP/1.1";649609
130.203.182.4;[23/Sep/2014:13:03:10 -0400];"GET /cmpsc487/Reqmnt+TestCaseTemplate.docx HTTP/1.1";15574
130.203.182.4;[23/Sep/2014:13:03:38 -0400];"GET /cmpsc487/Reqmnt+TestCaseTemplate.docx HTTP/1.1";15574
130.203.182.4;[23/Sep/2014:13:03:38 -0400];"GET /cmpsc487/Reqmnt+TestCaseTemplate.docx HTTP/1.1";15574
130.203.182.4;[23/Sep/2014:13:04:30 -0400];"GET /cmpsc487/HW2_UseCase.pdf HTTP/1.1";82422
130.203.182.4;[23/Sep/2014:13:04:55 -0400];"GET /favicon.ico HTTP/1.1";1150
130.203.182.4;[23/Sep/2014:13:05:17 -0400];"GET /cmpsc487/CMPSC487_Template.eap HTTP/1.1";3987456
220.181.108.119;[23/Sep/2014:13:33:51 -0400];"GET / HTTP/1.1";13520
82.145.223.71;[23/Sep/2014:13:41:39 -0400];"GET /cs/csdegree.html HTTP/1.1";21236
82.145.223.71;[23/Sep/2014:13:41:39 -0400];"GET /cs/cs-style.css HTTP/1.1";795
82.145.223.71;[23/Sep/2014:13:41:39 -0400];"GET /favicon.ico HTTP/1.1";1150
123.125.71.45;[23/Sep/2014:14:16:45 -0400];"GET / HTTP/1.1";13520
96.10.4.170;[23/Sep/2014:14:50:33 -0400];"GET / HTTP/1.1";13520
96.10.4.170;[23/Sep/2014:14:50:34 -0400];"GET /index-style.css HTTP/1.1";1498
96.10.4.170;[23/Sep/2014:14:50:34 -0400];"GET /switch-menu.js HTTP/1.1";2685
96.10.4.170;[23/Sep/2014:14:50:34 -0400];"GET /graphics/Shield.gif HTTP/1.1";1510
96.10.4.170;[23/Sep/2014:14:50:34 -0400];"GET /graphics/logo16.png HTTP/1.1";38873
96.10.4.170;[23/Sep/2014:14:50:34 -0400];"GET /favicon.ico HTTP/1.1";1150
123.125.71.36;[23/Sep/2014:15:22:56 -0400];"GET / HTTP/1.1";13520
24.214.194.163;[23/Sep/2014:15:28:22 -0400];"GET /favicon.ico HTTP/1.1";1150
151.239.148.153;[23/Sep/2014:16:13:54 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
151.239.148.153;[23/Sep/2014:16:13:54 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
151.239.148.153;[23/Sep/2014:16:13:56 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
151.239.148.153;[23/Sep/2014:16:13:56 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
151.239.148.153;[23/Sep/2014:16:13:56 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
151.239.148.153;[23/Sep/2014:16:13:56 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
151.239.148.153;[23/Sep/2014:16:13:58 -0400];"GET /comp512.papers/singhaldeadsurvey-1.pdf HTTP/1.1";1030585
